DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
483652,Population with unknown or missing information on round trip time to water,0.2,1,RW,Rwanda,2010,RW2010DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2010,DHS,55585,55600,NA,NA,NA
623670,Population with water on the premises,8.9,1,RW,Rwanda,2013,RW2013MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2013,MIS,20465,20633,NA,NA,NA
623677,Population with water 30 minutes or less away round trip,58.9,1,RW,Rwanda,2013,RW2013MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2013,MIS,20465,20633,NA,NA,NA
623671,Population with water more than 30 minutes away round trip,32.1,1,RW,Rwanda,2013,RW2013MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2013,MIS,20465,20633,NA,NA,NA
623691,Population with unknown or missing information on round trip time to water,0.1,1,RW,Rwanda,2013,RW2013MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2013,MIS,20465,20633,NA,NA,NA
114729,Population with water on the premises,10.7,1,RW,Rwanda,2015,RW2015DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2014-15,DHS,54085,54017,NA,NA,NA
114733,Population with water 30 minutes or less away round trip,57.3,1,RW,Rwanda,2015,RW2015DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2014-15,DHS,54085,54017,NA,NA,NA
114730,Population with water more than 30 minutes away round trip,31.9,1,RW,Rwanda,2015,RW2015DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2014-15,DHS,54085,54017,NA,NA,NA
114724,Population with unknown or missing information on round trip time to water,0.1,1,RW,Rwanda,2015,RW2015DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2014-15,DHS,54085,54017,NA,NA,NA
658453,Population with water on the premises,13.9,1,RW,Rwanda,2017,RW2017MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2017,MIS,19995,19872,NA,NA,NA
658450,Population with water 30 minutes or less away round trip,58.5,1,RW,Rwanda,2017,RW2017MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2017,MIS,19995,19872,NA,NA,NA
658454,Population with water more than 30 minutes away round trip,27.2,1,RW,Rwanda,2017,RW2017MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2017,MIS,19995,19872,NA,NA,NA
658442,Population with unknown or missing information on round trip time to water,0.4,1,RW,Rwanda,2017,RW2017MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2017,MIS,19995,19872,NA,NA,NA
504509,Population with water on the premises,17.3,1,RW,Rwanda,2019,RW2019DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2019-20,DHS,55369,55209,NA,NA,NA
504526,Population with water 30 minutes or less away round trip,45.9,1,RW,Rwanda,2019,RW2019DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2019-20,DHS,55369,55209,NA,NA,NA
504510,Population with water more than 30 minutes away round trip,36.7,1,RW,Rwanda,2019,RW2019DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2019-20,DHS,55369,55209,NA,NA,NA
504503,Population with unknown or missing information on round trip time to water,0,1,RW,Rwanda,2019,RW2019DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2019-20,DHS,55369,55209,NA,NA,NA
480942,Population with water on the premises,13.1,1,SL,Sierra Leone,2008,SL2008DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2008,DHS,42805,41662,NA,NA,NA
480931,Population with water 30 minutes or less away round trip,62.3,1,SL,Sierra Leone,2008,SL2008DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2008,DHS,42805,41662,NA,NA,NA
480943,Population with water more than 30 minutes away round trip,17.4,1,SL,Sierra Leone,2008,SL2008DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2008,DHS,42805,41662,NA,NA,NA
480925,Population with unknown or missing information on round trip time to water,7.2,1,SL,Sierra Leone,2008,SL2008DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2008,DHS,42805,41662,NA,NA,NA
337434,Population with water on the premises,9.7,1,SL,Sierra Leone,2013,SL2013DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2013,DHS,74463,74950,NA,NA,NA
337426,Population with water 30 minutes or less away round trip,73.4,1,SL,Sierra Leone,2013,SL2013DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2013,DHS,74463,74950,NA,NA,NA
337435,Population with water more than 30 minutes away round trip,15.3,1,SL,Sierra Leone,2013,SL2013DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2013,DHS,74463,74950,NA,NA,NA
337411,Population with unknown or missing information on round trip time to water,1.7,1,SL,Sierra Leone,2013,SL2013DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2013,DHS,74463,74950,NA,NA,NA
320055,Population with water on the premises,23.1,1,SL,Sierra Leone,2016,SL2016MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2016,MIS,39538,39850,NA,NA,NA
320063,Population with water 30 minutes or less away round trip,64.1,1,SL,Sierra Leone,2016,SL2016MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2016,MIS,39538,39850,NA,NA,NA
320056,Population with water more than 30 minutes away round trip,10.6,1,SL,Sierra Leone,2016,SL2016MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2016,MIS,39538,39850,NA,NA,NA
320074,Population with unknown or missing information on round trip time to water,2.3,1,SL,Sierra Leone,2016,SL2016MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2016,MIS,39538,39850,NA,NA,NA
591445,Population with water on the premises,16.6,1,SL,Sierra Leone,2019,SL2019DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2019,DHS,70852,71645,NA,NA,NA
591431,Population with water 30 minutes or less away round trip,65.5,1,SL,Sierra Leone,2019,SL2019DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2019,DHS,70852,71645,NA,NA,NA
591446,Population with water more than 30 minutes away round trip,17.6,1,SL,Sierra Leone,2019,SL2019DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2019,DHS,70852,71645,NA,NA,NA
591422,Population with unknown or missing information on round trip time to water,0.3,1,SL,Sierra Leone,2019,SL2019DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2019,DHS,70852,71645,NA,NA,NA
156067,Population with water on the premises,34.2,1,SN,Senegal,1993,SN1993DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1992-93,DHS,31168,31168,NA,NA,NA
156072,Population with water 30 minutes or less away round trip,54,1,SN,Senegal,1993,SN1993DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1992-93,DHS,31168,31168,NA,NA,NA
156068,Population with water more than 30 minutes away round trip,11.4,1,SN,Senegal,1993,SN1993DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1992-93,DHS,31168,31168,NA,NA,NA
156078,Population with unknown or missing information on round trip time to water,0.5,1,SN,Senegal,1993,SN1993DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1992-93,DHS,31168,31168,NA,NA,NA
83522,Population with water on the premises,40.6,1,SN,Senegal,1997,SN1997DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1997,DHS,42843,43471,NA,NA,NA
83526,Population with water 30 minutes or less away round trip,50,1,SN,Senegal,1997,SN1997DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1997,DHS,42843,43471,NA,NA,NA
83523,Population with water more than 30 minutes away round trip,8.9,1,SN,Senegal,1997,SN1997DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1997,DHS,42843,43471,NA,NA,NA
83520,Population with unknown or missing information on round trip time to water,0.5,1,SN,Senegal,1997,SN1997DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1997,DHS,42843,43471,NA,NA,NA
124398,Population with water on the premises,50.7,1,SN,Senegal,2005,SN2005DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2005,DHS,64372,67485,NA,NA,NA
124404,Population with water 30 minutes or less away round trip,39.2,1,SN,Senegal,2005,SN2005DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2005,DHS,64372,67485,NA,NA,NA
124399,Population with water more than 30 minutes away round trip,9.7,1,SN,Senegal,2005,SN2005DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2005,DHS,64372,67485,NA,NA,NA
124419,Population with unknown or missing information on round trip time to water,0.4,1,SN,Senegal,2005,SN2005DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2005,DHS,64372,67485,NA,NA,NA
726039,Population with water on the premises,62.4,1,SN,Senegal,2010,SN2010DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2010-11,DHS,73645,75523,NA,NA,NA
726101,Population with water 30 minutes or less away round trip,31.1,1,SN,Senegal,2010,SN2010DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2010-11,DHS,73645,75523,NA,NA,NA
726040,Population with water more than 30 minutes away round trip,6,1,SN,Senegal,2010,SN2010DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2010-11,DHS,73645,75523,NA,NA,NA
726094,Population with unknown or missing information on round trip time to water,0.5,1,SN,Senegal,2010,SN2010DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2010-11,DHS,73645,75523,NA,NA,NA
84090,Population with water on the premises,59.3,1,SN,Senegal,2012,SN2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012-13,DHS,37518,40207,NA,NA,NA
84100,Population with water 30 minutes or less away round trip,32.8,1,SN,Senegal,2012,SN2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012-13,DHS,37518,40207,NA,NA,NA
84091,Population with water more than 30 minutes away round trip,7.7,1,SN,Senegal,2012,SN2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012-13,DHS,37518,40207,NA,NA,NA
84078,Population with unknown or missing information on round trip time to water,0.2,1,SN,Senegal,2012,SN2012DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2012-13,DHS,37518,40207,NA,NA,NA
417169,Population with water on the premises,66.7,1,SN,Senegal,2014,SN2014DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2014,DHS,36435,39248,NA,NA,NA
417164,Population with water 30 minutes or less away round trip,26.3,1,SN,Senegal,2014,SN2014DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2014,DHS,36435,39248,NA,NA,NA
417170,Population with water more than 30 minutes away round trip,6.7,1,SN,Senegal,2014,SN2014DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2014,DHS,36435,39248,NA,NA,NA
417158,Population with unknown or missing information on round trip time to water,0.3,1,SN,Senegal,2014,SN2014DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2014,DHS,36435,39248,NA,NA,NA
640621,Population with water on the premises,56.8,1,SN,Senegal,2015,SN2015DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2015,DHS,37502,40618,NA,NA,NA
640616,Population with water 30 minutes or less away round trip,36.4,1,SN,Senegal,2015,SN2015DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2015,DHS,37502,40618,NA,NA,NA
640622,Population with water more than 30 minutes away round trip,6.7,1,SN,Senegal,2015,SN2015DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2015,DHS,37502,40618,NA,NA,NA
640610,Population with unknown or missing information on round trip time to water,0.1,1,SN,Senegal,2015,SN2015DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2015,DHS,37502,40618,NA,NA,NA
84588,Population with water on the premises,68,1,SN,Senegal,2016,SN2016DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2016,DHS,36852,40313,NA,NA,NA
84574,Population with water 30 minutes or less away round trip,16.2,1,SN,Senegal,2016,SN2016DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2016,DHS,36852,40313,NA,NA,NA
84589,Population with water more than 30 minutes away round trip,4.8,1,SN,Senegal,2016,SN2016DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2016,DHS,36852,40313,NA,NA,NA
84580,Population with unknown or missing information on round trip time to water,11,1,SN,Senegal,2016,SN2016DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2016,DHS,36852,40313,NA,NA,NA
349596,Population with water on the premises,69.6,1,SN,Senegal,2017,SN2017DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2017,DHS,72585,76426,NA,NA,NA
349588,Population with water 30 minutes or less away round trip,25.7,1,SN,Senegal,2017,SN2017DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2017,DHS,72585,76426,NA,NA,NA
349597,Population with water more than 30 minutes away round trip,4.2,1,SN,Senegal,2017,SN2017DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2017,DHS,72585,76426,NA,NA,NA
349580,Population with unknown or missing information on round trip time to water,0.5,1,SN,Senegal,2017,SN2017DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2017,DHS,72585,76426,NA,NA,NA
772433,Population with water on the premises,74,1,SN,Senegal,2018,SN2018DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2018,DHS,40116,42246,NA,NA,NA
772437,Population with water 30 minutes or less away round trip,19.1,1,SN,Senegal,2018,SN2018DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2018,DHS,40116,42246,NA,NA,NA
772434,Population with water more than 30 minutes away round trip,6.3,1,SN,Senegal,2018,SN2018DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2018,DHS,40116,42246,NA,NA,NA
772439,Population with unknown or missing information on round trip time to water,0.5,1,SN,Senegal,2018,SN2018DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2018,DHS,40116,42246,NA,NA,NA
413402,Population with water on the premises,71.4,1,SN,Senegal,2019,SN2019DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2019,DHS,37250,40013,NA,NA,NA
413422,Population with water 30 minutes or less away round trip,22,1,SN,Senegal,2019,SN2019DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2019,DHS,37250,40013,NA,NA,NA
413403,Population with water more than 30 minutes away round trip,6.5,1,SN,Senegal,2019,SN2019DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2019,DHS,37250,40013,NA,NA,NA
413434,Population with unknown or missing information on round trip time to water,0.1,1,SN,Senegal,2019,SN2019DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2019,DHS,37250,40013,NA,NA,NA
585370,Population with water on the premises,79.9,1,SN,Senegal,2020,SN2020MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2020-21,MIS,45680,48506,NA,NA,NA
585377,Population with water 30 minutes or less away round trip,16,1,SN,Senegal,2020,SN2020MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2020-21,MIS,45680,48506,NA,NA,NA
585371,Population with water more than 30 minutes away round trip,3.9,1,SN,Senegal,2020,SN2020MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2020-21,MIS,45680,48506,NA,NA,NA
585360,Population with unknown or missing information on round trip time to water,0.2,1,SN,Senegal,2020,SN2020MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2020-21,MIS,45680,48506,NA,NA,NA
685304,Population with water on the premises,78.3,1,SN,Senegal,2023,SN2023DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2023,DHS,71156,75437,NA,NA,NA
685279,Population with water 30 minutes or less away round trip,17.5,1,SN,Senegal,2023,SN2023DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2023,DHS,71156,75437,NA,NA,NA
685305,Population with water more than 30 minutes away round trip,2.9,1,SN,Senegal,2023,SN2023DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2023,DHS,71156,75437,NA,NA,NA
685296,Population with unknown or missing information on round trip time to water,1.3,1,SN,Senegal,2023,SN2023DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2023,DHS,71156,75437,NA,NA,NA
452868,Population with water on the premises,26.2,1,ST,Sao Tome and Principe,2008,ST2008DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2008-09,DHS,13552,13312,NA,NA,NA
452857,Population with water 30 minutes or less away round trip,57.2,1,ST,Sao Tome and Principe,2008,ST2008DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2008-09,DHS,13552,13312,NA,NA,NA
452869,Population with water more than 30 minutes away round trip,13.2,1,ST,Sao Tome and Principe,2008,ST2008DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2008-09,DHS,13552,13312,NA,NA,NA
452827,Population with unknown or missing information on round trip time to water,3.4,1,ST,Sao Tome and Principe,2008,ST2008DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2008-09,DHS,13552,13312,NA,NA,NA
621096,Population with water on the premises,34.8,1,SZ,Eswatini,2006,SZ2006DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2006-07,DHS,22302,21523,NA,NA,NA
621104,Population with water 30 minutes or less away round trip,48.6,1,SZ,Eswatini,2006,SZ2006DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2006-07,DHS,22302,21523,NA,NA,NA
621097,Population with water more than 30 minutes away round trip,16.1,1,SZ,Eswatini,2006,SZ2006DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2006-07,DHS,22302,21523,NA,NA,NA
621083,Population with unknown or missing information on round trip time to water,0.5,1,SZ,Eswatini,2006,SZ2006DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2006-07,DHS,22302,21523,NA,NA,NA
263337,Population with water on the premises,24.9,1,TD,Chad,1997,TD1997DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1996-97,DHS,36473,36380,NA,NA,NA
263560,Population with water 30 minutes or less away round trip,44.5,1,TD,Chad,1997,TD1997DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1996-97,DHS,36473,36380,NA,NA,NA
263338,Population with water more than 30 minutes away round trip,30.4,1,TD,Chad,1997,TD1997DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1996-97,DHS,36473,36380,NA,NA,NA
263558,Population with unknown or missing information on round trip time to water,0.2,1,TD,Chad,1997,TD1997DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1996-97,DHS,36473,36380,NA,NA,NA
383320,Population with water on the premises,19.7,1,TD,Chad,2004,TD2004DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2004,DHS,28747,29107,NA,NA,NA
383315,Population with water 30 minutes or less away round trip,60.2,1,TD,Chad,2004,TD2004DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2004,DHS,28747,29107,NA,NA,NA
383321,Population with water more than 30 minutes away round trip,20.1,1,TD,Chad,2004,TD2004DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2004,DHS,28747,29107,NA,NA,NA
383312,Population with unknown or missing information on round trip time to water,0,1,TD,Chad,2004,TD2004DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2004,DHS,28747,29107,NA,NA,NA
564894,Population with water on the premises,12.2,1,TD,Chad,2014,TD2014DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2014-15,DHS,99542,98998,NA,NA,NA
564829,Population with water 30 minutes or less away round trip,55.9,1,TD,Chad,2014,TD2014DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2014-15,DHS,99542,98998,NA,NA,NA
564895,Population with water more than 30 minutes away round trip,26.5,1,TD,Chad,2014,TD2014DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2014-15,DHS,99542,98998,NA,NA,NA
564887,Population with unknown or missing information on round trip time to water,5.4,1,TD,Chad,2014,TD2014DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2014-15,DHS,99542,98998,NA,NA,NA
675031,Population with water on the premises,15.3,1,TG,Togo,2013,TG2013DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2013-14,DHS,43430,45862,NA,NA,NA
675046,Population with water 30 minutes or less away round trip,67.5,1,TG,Togo,2013,TG2013DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2013-14,DHS,43430,45862,NA,NA,NA
675032,Population with water more than 30 minutes away round trip,16.8,1,TG,Togo,2013,TG2013DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2013-14,DHS,43430,45862,NA,NA,NA
675060,Population with unknown or missing information on round trip time to water,0.4,1,TG,Togo,2013,TG2013DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2013-14,DHS,43430,45862,NA,NA,NA
341658,Population with water on the premises,26,1,TG,Togo,2017,TG2017MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2017,MIS,21481,22522,NA,NA,NA
341648,Population with water 30 minutes or less away round trip,63.1,1,TG,Togo,2017,TG2017MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2017,MIS,21481,22522,NA,NA,NA
341681,Population with water more than 30 minutes away round trip,10.8,1,TG,Togo,2017,TG2017MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2017,MIS,21481,22522,NA,NA,NA
341651,Population with unknown or missing information on round trip time to water,0.2,1,TG,Togo,2017,TG2017MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2017,MIS,21481,22522,NA,NA,NA
655586,Population with water on the premises,50.5,1,TJ,Tajikistan,2012,TJ2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012,DHS,40468,38257,NA,NA,NA
655591,Population with water 30 minutes or less away round trip,42.4,1,TJ,Tajikistan,2012,TJ2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012,DHS,40468,38257,NA,NA,NA
655587,Population with water more than 30 minutes away round trip,5.8,1,TJ,Tajikistan,2012,TJ2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012,DHS,40468,38257,NA,NA,NA
